AcctNum,Name,Type,TypeDesc,Addr1,Addr2,City,State,Zip,County,Phone,ChrNameLast,ChrNameFirst,ChrNameMiddle,TrsNameLast,TrsNameFirst,TrsNameMiddle
89392,Progressives For Accountability,PAC,Political Committee,c/o Gloria Maggiolo,"6619 S. Dixie Highway, No 148",Miami,FL,33143,Miami-Dade,3056472666,Pollara,Benjamin,,Maggiolo,Gloria,
79372,Project Freedom & Libertad,PAC,Political Committee,1742 West Flagler Street,,Miami,FL,33135,Miami-Dade,7867624990,Ulvert,Christian,,Kuhn,Maria,
84490,Prosper Lake Worth Beach,PAC,Political Committee,508 North A Street,,Lake Worth Beach,FL,33460,Palm Beach,5612647369,Fisher,Margaret,L,Fisher,Margaret,L
60880,Prosperity Florida,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Collier,8132543369,Grady,Thomas,R.,Watkins,Nancy,
84350,"Prosperous Education for Florida, LLC",PAC,Political Committee,18002 Richmond Place Dr.,Unit 1125,Tampa,FL,33647,Hillsborough,8134937705,Fryer,Robert,,Massey,Candis,S
89804,Protect & Serve PBC,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E.,Ramba,David,E.
84132,Protect Florida Families,PAC,Political Committee,3702 West Spruce Street #1143,,Tampa,FL,33607,Hillsborough,8045910050,McIntyre,Dustin,,McIntyre,Dustin,
88698,Protect Jax,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
84403,Protect Lee County,PAC,Political Committee,1722 Northwest 80th Blvd,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S,Jones,William,S.
90362,Protect Miami Lakes,PAC,Political Committee,6619 South Dixie Highway #148,,Miami,FL,33143,Miami-Dade,7865541716,Sanchez,Alejandro,,Maggiolo,Gloria,
61500,"Protect Our Constitution, Inc.",PAC,Political Committee,Post Office Box 11309,,Tallahassee,FL,32302,Leon,8505211200,Wilson,Mark,,DeWitt,Parker,
88614,Protect Our Democracy,PAC,Political Committee,9715 West Broward Boulevard,#246,Plantation,FL,33324,Broward,7545814869,Nevins,Aaron,,Nevins,Aaron,
74014,Protect Our Florida Values,PAC,Political Committee,2100 SALZEDO STREET STE 200,,CORAL GABLES,FL,33134,Leon,3054386528,Shoaf,Jason,,Fiore,Anthony,
78850,Protect Our Future PC,PAC,Political Committee,Post Office Box 30265,,Fort Lauderdale,FL,33303,Leon,9547670300,Blank,Jason,B.,Blank,Jason,B.
78897,Protect Our Jobs PC,PAC,Political Committee,1107 Key Plaza #318,,Key West,FL,33040,Pasco,3052444393,Garcia Del Rio,Maria,Isabel,Garcia Del Rio,Maria,Isabel
84308,Protect Our Kids,PAC,Political Committee,Post Office Box 20252,,St. Petersburg,FL,33742,Pinellas,8133357472,Goode,Rachel,,Jodoin,Jamie,C
73667,Protect Our Neighborhoods,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E.,Ramba,David,E.
89590,Protect Walton County Tourism,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Edwards,Tiffany,,Ramba,David,E.
66402,Protecting Coastal Communities,PAC,Political Committee,2618 Centennial Place,,Tallahassee,FL,32308,Leon,8505674878,Herron,Mark,,Herron,Mark,
69508,Protecting Florida's Future,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,349574427,Martin,7722618100,Mariano,Amber,,Millner,Michael,
83776,Protecting Florida's Homeowners,PAC,Political Committee,"4522 W Village Drive, #655",,Tampa,FL,33624,Hillsborough,8135230326,Kendust,Rick,,White,Wendy,
78975,Protecting Florida's Progress,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Piccolo,Thomas,,Fenner,Noreen,A.
90106,Protecting Lake County,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
89347,Protecting Manatee Values,PAC,Political Committee,2640A Mitcham Drive,,Tallahassee,FL,32308,Leon,8508771099,Varnadore,Jordan,,Heitmeyer,Rich,
80344,Protecting our Future,PAC,Political Committee,115 East Park Avenue,Suite 1,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
69747,Protecting Our Students,PAC,Political Committee,4675 South Tamiami Trail,,Sarasota,FL,34231,Sarasota,9419229022,Ingerick,Rex,,Anzures,Samantha,
71195,Proven Leadership for Miami-Dade County PC,PAC,Political Committee,1481 Northwest 22nd Street,,Miami,FL,33142,Miami-Dade,7868319172,Diaz de la Portilla,Alex,,Diaz de la Portilla,Alex,
71194,PSM PAC,PAC,Political Committee,Post Office Box 10930,,Tallahassee,FL,32302,Leon,8506817383,Matthews,Ryan,Edward,Matthews,Ryan,E.
60807,Psychologists of Florida Political Action Committee,PAC,Political Committee,PO Box 7416,,Tallahassee,FL,32314,Manatee,8506562222,D'Arienzo,Justin,,Fowble,Danna,C.
61035,Public Adjusters for the Insuring Public PC,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Drillich,Craig,,Phillips,Don,
79000,"Public Education Defense Fund, Inc.",PAC,Political Committee,213 South Adams Street,,Tallahassee,FL,32301,Leon,8502242078,Gauronskas,Carole,,Swords,Amber,
91196,Public Power St. Pete,PAC,Political Committee,Post Office Box 30265,,Fort Lauderdale,FL,33316,Broward,9547670300,Kaddis,Samantha,,Blank,Jason,B.
89970,Public Safety Over Politics PAC,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
61317,Public Service,PAC,Political Committee,1000 Island Blvd,Suite 1404,Aventura,FL,33160,Miami-Dade,3053316300,Ross,Evan,,Ross,Evan,
80167,Public Service Not Self Service,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Turros,Denise,Galvez,Fenner,Noreen,A
79224,PuppyPC,PAC,Political Committee,1563 Capital Circle SE #142,,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
90655,Putnam Conservative Alliance,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Troiano,Jim,,Fenner,Noreen,A
79334,Putting Children First,PAC,Political Committee,"100 S. Ashley Dr., Suite 500",,Tampa,FL,33602,Pinellas,3045497488,Weintraub,Marc,R.,Ryder,Kaley,
84756,Putting Florida Values First,PAC,Political Committee,"1722 NW 80th Blvd., Suite 90",,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
78816,Putting Floridians First,PAC,Political Committee,Post Office Box 5651,,Tallahassee,FL,32314,Leon,8506613941,Green,Shelby,,Green,Shelby,
88641,Putting People and Community First,PAC,Political Committee,10700 Beach Boulevard,Unit 17575,Jacksonville,FL,32246,Duval,9044447436,Wakefield-Gamble,Therese,V.,Wakefield-Gamble,Therese,V.
89162,Putting Wellington First,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,Leon,8505764878,Herron,Mark,,Herron,Mark,
83324,Quiet Professionals FL,PAC,Political Committee,301 W. Platt Street,Suite A-446,Tampa,FL,33606,Leon,8132543369,Collins,Jay,,Watkins,Nancy,H.
60811,Radiology Political Action Committee,PAC,Political Committee,5620 West Sligh Avenue,,Tampa,FL,33634,Broward,8138061070,Epstein,David,H.,Hunter,Stephen,
89204,"Rainbow Democrats, Inc",PAC,Political Committee,1401 Henry Balch Drive,,Orlando,FL,32810,Orange,3524344683,Schaff,Rebecca,,Schaff,Rebecca,
89568,Reach out Florida,PAC,Political Committee,Post Office Box 600332,,St.Johns,FL,32260,St. Johns,9044603265,Chapman,Mary,J.,Chapman,Mary,J.
60791,"Real Property, Probate & Trust Law PAC",PAC,Political Committee,5332 Main Street,,New Port Richey,FL,34652,Leon,7278472288,Waller,Roland,,Butters,Sarah,
69553,Realtors Issues Mobilization Committee,PAC,Political Committee,7025 Augusta National Drive,,Orlando,FL,32822,Leon,4074381400,Grant,Margy,,Garrison,Dave,
61239,Realtors Political Action Committee,PAC,Political Committee,7025 Augusta National Drive,,Orlando,FL,328225017,Leon,4075871437,Rector,Deborah,,Garrison,David,
61237,Realtors Political Activity Committee,PAC,Political Committee,7025 Augusta National Drive,,Orlando,FL,328225017,Okaloosa,4075871437,Rector,Deborah,,Garrison,David,
60584,Realtors Political Advocacy Committee,PAC,Political Committee,7025 Augusta National Drive,,Orlando,FL,328225017,Orange,4075871437,Rector,Deborah,,Garrison,David,
80153,Red Wave United PC,PAC,Political Committee,2100 Salzedo Street,Suite 200,Coral Gables,FL,33134,Miami-Dade,3054386528,Suarez,Jesus,M,Fiore,Anthony,
89046,Representing You,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
79240,Republican Liberty Caucus of Central East Florida,PAC,Political Committee,512 Southern Hills Court,,Melbourne,FL,32940,Brevard,3214034441,White,Robert,W.,Venerable,Tracy,
88522,Rescue Hillsborough PC,PAC,Political Committee,"4522 W Village Drive, #655",,Tampa,FL,33624,Hillsborough,8135230326,Boles,Chris,,White,Wendy,
90810,Resident First Alliance,PAC,Political Committee,2600 South Douglas Road,Suite 800,Coral Gables,FL,33134,Miami-Dade,3057728956,Fernandez,Ariel,,Trueba,Carlos,
74819,Residents Alliance,PAC,Political Committee,10055 Yamato Rd.,Ste. 110,Boca Raton,FL,33498,Palm Beach,5618868165,Meyers,Jay,,Meyers,Jay,
88766,Residents First,PAC,Political Committee,"3006 Aviation Avenue, Suite 3A",,Miami,FL,33133,Miami-Dade,7864657515,Torgas,Ed,,Machado,Javier,Banos
89010,Residents for a Brighter Lake Worth Beach,PAC,Political Committee,Post Office Box 261,,Lake Worth Beach,FL,33460,Palm Beach,8502120226,Wright,Martha,,Fenner,Noreen,A.
84750,Residents for Good Government,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Nizel,Harris,,Blank,Jason,B.
88765,Residents United for Good Government,PAC,Political Committee,"3006 Aviation Avenue, Suite 3A",,Miami,FL,33133,Miami-Dade,7864657515,Torgas,Ed,,Machado,Javier,Banos
79427,Responsibility In Florida,PAC,Political Committee,Post Office Box 30295,,Fort Lauderdale,FL,33303,Broward,9547670300,Haber,Jason,H.,Blank,Jason,B.
84496,Responsible Florida,PAC,Political Committee,37 North Orange Avenue,Suite 500,Orlando,FL,32801,,8137286331,Mitchell,Christopher,,Mitchell,Christopher,
88549,Responsible Leadership Council of Florida,PAC,Political Committee,1722 Northwest 80th Boulevard,Suite 90,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
91091,Responsible Leadership Jacksonville,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Reichard,Richard,,Fenner,Noreen,A.
70475,Responsible Municipal Government Committee,PAC,Political Committee,4914 SW 72 Avenue,,Miami,FL,33155,Miami-Dade,3054450777,Connolly,Shane,,Riesco,Jose,A.
89866,Restore Our Community,PAC,Political Committee,3150 Southwest Captiva Court,,Palm City,FL,34990,Martin,3054075842,Olsen,Brendan,,Olsen,Brendan,
89559,Revive Florida,PAC,Political Committee,3680 46th Avenue South,Unit 331,St. Petersburg,FL,33711,Pinellas,7276859719,Thurlow,George,,Thurlow,George,
89833,Right Choice Committee,PAC,Political Committee,Post Office Box 20252,,St. Petersburg,FL,33702,Pinellas,9418093030,LaCivita,Frank,J.,Jodoin,Jamie,C.
93229,RINO Hunter,PAC,Political Committee,"1722 NW 80th Blvd, Suite 90",,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
88769,Rise Up Miami,PAC,Political Committee,Post Office Box 420935,,Miami,FL,33242,Miami-Dade,3055283797,Hepburn,Michael,,Hepburn,Michael,
84689,Rising Stars PC,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
89393,River City Forward,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Lewis,Shamari,,Fenner,Noreen,
83540,Roundtable Miami P.C.,PAC,Political Committee,500 Northwest 2nd Avenue,#10245,Miami,FL,33101,Miami-Dade,7272595368,Bartolo,Frankie,De,Prophete,Val,
60809,RPPTL-PAC,PAC,Political Committee,3033 Riviera Drive,Suite 104,Naples,FL,34103,Hillsborough,2396497778,Lile,Laird,A.,Butters,Sarah,
62090,RS&H Political Action Committee,PAC,Political Committee,10748 Deerwood Park Blvd. #300,,Jacksonville,FL,32256,Duval,4078935873,Walz,John,F.,Wheeler,Andrew,P.
80290,Running with Andy Thomson,PAC,Political Committee,9200 Belvedere Road,Suite 202,West Palm Beach,FL,33411,Palm Beach,5616899787,Asnani,Rick,,LeeBove,Kim,
60681,Ruth's List Florida,PAC,Political Committee,Post Office Box 7368,,Saint Petersburg,FL,33734,Pinellas,9177487210,Schulaner,Felice,,Parrish,Pauline,
84266,Safe Again Leon,PAC,Political Committee,Post Office Box 11012,,Tallahassee,FL,32302,Leon,8502161002,McNeil,Walt,,Dudley,Dana,
79192,Safe Arboriculture for Florida,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Calley,Rob,,Fenner,Noreen,A.
84328,Safeguarding Our Students Futures,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Duval,8504041000,Burton,Pamela,,Fenner,Noreen,A.
79059,Safer Delray PAC,PAC,Political Committee,14545 South Military Trail,Suite J196,Delray Beach,FL,33484,Palm Beach,5617192190,Mahoney,Craig,,Mockenhaupt,Crista,
84257,Safer Florida,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Johnson,David,,Fenner,Noreen,A
69950,Safer Stronger Florida,PAC,Political Committee,Post Office Box 16061,,St. Petersburg,FL,33733,Pinellas,3212775115,Fox,John,T.,Brill,Jonathan,
93188,Sarasota Conservatives,PAC,Political Committee,"1722 NW 80th Blvd, Suite 90",,Gainesville,FL,32606,Alachua,3522755004,Jones,William,S.,Jones,William,S.
89844,Sarasota County Conservatives,PAC,Political Committee,133 Harbor Drive South,,Venice,FL,34285,Sarasota,9414887794,Frank,Rachel,,Robinson,Eric,
89076,Sarasota County Medical Society PAC,PAC,Political Committee,"8437 Tuttle Avenue, Suite 137",,Sarasota,FL,34243,Sarasota,9419663134,Adams,William,B.,Abrams,Jody,G.
89767,Sarasota Families for Educational Excellence,PAC,Political Committee,133 Harbor Dr S,,Venice,FL,34286,Leon,9414887794,Girstl,Sebastian,,Robinson,Eric,
80723,Sarasota For Local Leadership,PAC,Political Committee,783 South Orange Avenue,Third Floor,Sarasota,FL,34236,Sarasota,9415569030,Goodrich,Brian,,Goodrich,Brian,
89361,Sarasota Youth PAC,PAC,Political Committee,2910 Hawthorne Street,,Sarasota,FL,34239,Sarasota,3852165941,Martinez,Sebastian,,Frisbie,Anthony,Joseph
83460,Sarasota/Manatee Defense Fund Political Committee,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Holderness,Michael,,Fenner,Noreen,A.
61569,"SAVE Action, PAC",PAC,Political Committee,"1101 Brickell Ave, South Tower",8th Floor,Miami,FL,33131,Miami-Dade,3057517283,Delmay,Todd,,Pareto,Catherina,
89676,Save Boca Now,PAC,Political Committee,Post Office Box 20252,,St. Petersburg,FL,33742,Pinellas,8133357472,Pearlman,Jonathan,,Jodoin,Jamie,C.
93227,Save Deerfield Beach,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,Leon,8505674878,Herron,Mark,,Herron,Mark,
88547,Save Florida Home Rule,PAC,Political Committee,Post Office Box 4137,,Anna Maria,FL,342164137,Manatee,9414449503,Ehren,Barbara,J.,Eiseler,Cathleen,
89594,Save Our Future,PAC,Political Committee,301 W. Platt Street,Unit 92,Tampa,FL,33606,Hillsborough,8136902727,Schiff,April,,Jodoin,Jamie,C.
74809,Save Our Quality of Life,PAC,Political Committee,"4522 W Village Drive, #655",,Tampa,FL,33624,Hillsborough,8135230326,White,Wendy,,White,Wendy,K.
79866,Save Our Schools,PAC,Political Committee,2051 Country Club Drive,,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
93183,Saving Coastal Communities,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,323021701,Leon,8505674878,Herron,Mark,,Herron,Mark,
84852,Saving Floridas Heartland Political Committee,PAC,Political Committee,"4522 W Village Drive, #655",,Tampa,FL,33624,Hillsborough,8135230326,Grimsley,Denise,P.,White,Wendy,
83433,Saving Our City PC,PAC,Political Committee,3733 University Blvd W,Suite #212F,Jacksonville,FL,32217,Duval,8433644403,McKinnon,Robert,,McKinnon,Robert,
93214,Saving Sweetwater,PAC,Political Committee,"201 S Monroe Street, 4th Floor",,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
83471,School Boards Matter,PAC,Political Committee,120 South Monroe Street,,Tallahassee,FL,32301,Leon,8507277087,Ramba,David,E,Ramba,David,E
89489,Section 31 Committee,PAC,Political Committee,87095 Kipling Drive,,Yulee,FL,32097,Nassau,9045768390,Wolf,Jennifer,,Wolf,Jennifer,
84948,Secure Our Borders PC,PAC,Political Committee,2055 NW Diamond Creek Way,,Jensen Beach,FL,34957,Martin,7722618100,Millner,Michael,,Millner,Debbie,
88668,Secure Our Children's Future,PAC,Political Committee,2625 Oakgrove Ave,,St Augustine,FL,32092,Hillsborough,8135230326,Joyner,Joseph,G.,Whtie,Wendy,
70249,Securing Our Community Hospitals,PAC,Political Committee,2640-A Mitcham Drive,,Tallahassee,FL,323085400,Leon,8508771099,DiLallo,Kevin,,Heitmeyer,Rich,
89207,Seismic Resistance,PAC,Political Committee,"207 E. Livingston St., Suite 2",,Orlando,FL,32801,Orange,4075388885,Dictor,Arlynne,,Sipes,Julie,
86316,SEIU Florida PAC,PAC,Political Committee,1601 Northwest 8th Avenue,,Miami,FL,33136,Palm Beach,3056206555,Baker,Martha,,O'Brien,Helene,
69310,Seminole County Professional Firefighters,PAC,Political Committee,201 S Elm Avenue,,Sanford,FL,32771,Seminole,3216897106,Arthur,Craig,,Arthur,Craig,
74488,Seminole Forward,PAC,Political Committee,Po Box 5651,,Tallahassee,FL,32314,Seminole,8506613941,Baker,Pasha,,Green,Shelby,
74546,Seminole Public Education PAC,PAC,Political Committee,813 Orienta Avenue,,Altamonte Springs,FL,32701,Seminole,4073881131,Dumes,Becky,,McCallister,Gretchen,
74274,Senate Victory PC,PAC,Political Committee,Post Office Box 1701,,Tallahassee,FL,32302,Leon,8505674878,Herron,Mark,,Herron,Mark,
89517,Seniors First Florida,PAC,Political Committee,527 East Park Avenue,,Tallahassee,FL,32301,Leon,8504041000,Piccolo,Tom,,Fenner,Noreen,
75148,Serious Conservatives PC,PAC,Political Committee,"115 East Park Avenue, Suite 1",,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
75046,Service and Honor,PAC,Political Committee,115 East Park Avenue,Suite 1,Tallahassee,FL,32301,Leon,3522755004,Jones,William,S.,Jones,William,S.
89372,Service First PC,PAC,Political Committee,2640-A Mitcham Drive,,Tallahassee,FL,32308,Leon,8508771099,Brandon,Adam,,Heitmeyer,Rich,
89505,Shark Tank Entrepreneur John D. Smith 4 My Florida CFO,PAC,Political Committee,Post Office Box 540424,,Orlando,FL,32854,Orange,4074235959,Smith,John,Daniel,Kruse,Lark,Mary
60862,Sheet Metal Workers Local 15 Political Action League,PAC,Political Committee,5619 North 50th Street,,Tampa,FL,33610,Hillsborough,8136280021,McCord,Brian,A,Woolums,Robert,E.
60731,Sheet Metal Workers Local 435 Political Action Committee,PAC,Political Committee,8374 DEVOE ST.,,Jacksonville,FL,32220,Duval,9043981838,Fout,Lance,E.,Fout,Lance,E.
85165,ShellPC,PAC,Political Committee,201 South Monroe Street,4th Floor,Tallahassee,FL,32301,Leon,8507240605,Kato,Natalie,,Kato,Natalie,
85888,Shining Wisdom PC,PAC,Political Committee,"4522 W Village Drive, #655",,Tampa,FL,33624,Hillsborough,8135230326,White,Wendy,,White,Wendy,
89850,Show Vets Respect,PAC,Political Committee,133 Harbor Drive South,,Venice,FL,34285,Sarasota,9414887794,Frost,Shawn,,Robinson,Eric,
79466,Shumaker Florida Political Committee,PAC,Political Committee,610 South Boulevard,,Tampa,FL,33606,Hillsborough,8132543369,Christaldi,Ronald,A.,Watkins,Nancy,H.
70144,Sierra Club Florida Political Action Committee,PAC,Political Committee,220 Lakeview Drive,#305,Weston,FL,33326,Broward,9542963411,Cunningham,Kris,,Goldstein,Max,
